# Lambda phage dsDNA (48.5 kb)
# Buffer conditions: 500 mM NaCl, 10 mM Tris-HCl (pH 7.6)
# Bead diameter (um): 3.05
# Original file: 20130903-134627 050Mg 500NaCl #004-001
# Original file ID: C0FE0590-2B23-4112-B078-AA679FC5B3A8
Bead-to-bead distance (um),Force (pN)
22.361,67.78
22.361,68.162
22.358,68.215
22.368,68.128
22.378,67.793
22.386,67.952
22.401,67.765
22.417,67.695
22.422,67.977
22.436,67.601
22.438,67.939
22.456,67.727
22.453,67.928
22.473,68.21
22.476,68.163
22.488,68.042
22.489,67.861
22.493,67.963
22.501,68.1
22.51,68.301
22.516,67.977
22.532,68.121
22.53,68.021
22.551,67.895
22.552,68.179
22.55,68.313
22.564,67.87
22.579,68.31
22.584,68.104
22.582,68.13
22.596,67.905
22.603,68.178
22.61,68.437
22.624,68.278
22.626,68.267
22.642,68.337
22.658,68.25
22.659,68.366
22.679,68.342
22.677,68.227
22.694,68.276
22.698,68.178
22.713,68.314
22.717,68.142
22.727,68.626
22.735,68.583
22.731,68.238
22.74,68.451
22.752,68.279
22.753,68.339
22.771,68.474
22.786,68.212
22.789,68.651
22.809,68.388
22.807,68.168
22.82,68.645
22.827,68.232
22.836,68.39
22.844,68.095
22.851,68.411
22.862,68.5
22.865,68.595
22.86,68.346
22.864,68.572
22.877,68.535
22.88,68.426
22.893,68.516
22.905,68.362
22.92,68.354
22.923,68.683
22.937,68.459
22.941,68.297
22.96,68.62
22.957,68.139
22.976,68.567
22.979,68.508
22.992,68.389
22.996,68.336
22.994,68.672
23.005,68.171
23.011,68.612
23.02,68.49
23.032,68.503
23.053,68.523
23.051,68.737
23.052,68.557
23.066,68.551
23.086,68.456
23.089,68.582
23.101,68.422
23.108,68.606
23.108,68.612
23.108,68.484
23.115,68.425
23.127,68.51
23.127,68.518
23.145,68.339
23.162,68.69
23.167,68.535
23.179,68.639
23.186,68.749
23.195,68.035
23.198,68.595
23.213,68.494
23.219,68.378
23.226,68.619
23.242,68.439
23.241,68.566
23.261,68.437
23.258,68.34
23.262,68.595
23.274,68.374
